Ellpsometry  Data
10/20/2023
8:20 AM
Number of Zones
2
35.000	26.826	26.581	173.547	173.740
35.500	26.300	26.060	173.241	173.388
36.000	25.699	25.483	172.852	173.069
36.500	25.131	24.953	172.498	172.707
37.000	24.544	24.363	172.070	172.275
37.500	23.943	23.796	171.721	171.938
38.000	23.367	23.229	171.280	171.483
38.500	22.743	22.633	170.817	171.044
39.000	22.152	22.068	170.292	170.541
39.500	21.535	21.428	169.727	170.022
40.000	20.907	20.852	169.233	169.503
40.500	20.287	20.232	168.615	168.913
41.000	19.626	19.624	167.989	168.311
41.500	19.029	19.022	167.287	167.630
42.000	18.371	18.368	166.489	166.973
42.500	17.726	17.756	165.772	166.114
43.000	17.080	17.105	164.876	165.315
43.500	16.406	16.494	163.927	164.493
44.000	15.785	15.853	163.044	163.555
44.500	15.129	15.193	161.874	162.378
45.000	14.483	14.585	160.648	161.245
45.500	13.838	13.921	159.348	159.993
46.000	13.181	13.301	157.854	158.578
46.500	12.558	12.660	156.276	156.966
47.000	11.911	12.037	154.486	155.346
47.500	11.322	11.439	152.711	153.516
48.000	10.685	10.802	150.392	151.403
48.500	10.061	10.223	147.788	149.196
49.000	9.503	9.617	145.295	146.434
49.500	8.917	9.057	141.988	143.511
50.000	8.410	8.509	138.464	139.992
50.500	7.886	7.983	134.582	136.535
51.000	7.433	7.543	129.986	132.173
51.500	7.024	7.097	125.312	127.324
52.000	6.651	6.727	119.481	121.863
52.500	6.382	6.425	113.267	115.702
53.000	6.173	6.176	106.581	108.825
53.500	6.049	6.021	99.599	102.445
54.000	6.016	5.970	92.265	94.639
54.500	6.089	5.991	84.893	87.601
55.000	6.239	6.107	78.216	80.573
55.500	6.476	6.321	71.523	73.793
56.000	6.779	6.597	65.712	67.612
56.500	7.156	6.964	60.178	61.891
57.000	7.566	7.350	55.436	57.031
57.500	8.054	7.850	51.190	52.238
58.000	8.568	8.298	47.126	48.323
58.500	9.073	8.879	43.933	44.806
59.000	9.653	9.410	40.856	41.706
59.500	10.231	9.971	38.268	39.028
60.000	10.806	10.591	35.882	36.444
60.500	11.412	11.176	33.670	34.323
61.000	12.028	11.819	31.842	32.260
61.500	12.674	12.430	30.022	30.471
62.000	13.273	13.060	28.516	28.875
62.500	13.920	13.706	27.040	27.333
63.000	14.539	14.305	25.722	26.016
63.500	15.168	14.988	24.517	24.743
64.000	15.833	15.614	23.338	23.612
64.500	16.440	16.263	22.328	22.512
65.000	17.098	16.906	21.332	21.506
65.500	17.718	17.525	20.446	20.612
66.000	18.342	18.172	19.611	19.736
66.500	18.980	18.849	18.812	18.912
67.000	19.598	19.435	18.011	18.165
67.500	20.224	20.093	17.345	17.417
68.000	20.869	20.710	16.631	16.746
68.500	21.471	21.348	16.030	16.121
69.000	22.115	21.982	15.382	15.471
69.500	22.690	22.578	14.779	14.905
70.000	23.320	23.225	14.254	14.294
70.500	23.928	23.793	13.689	13.734
71.000	24.489	24.425	13.167	13.241
71.500	25.125	25.030	12.657	12.756
72.000	25.688	25.617	12.199	12.266
72.500	26.303	26.233	11.756	11.792
73.000	26.869	26.800	11.271	11.360
73.500	27.449	27.415	10.849	10.896
74.000	28.050	27.977	10.418	10.482
74.500	28.589	28.563	10.008	10.048
75.000	29.190	29.147	9.611	9.647
