Ellpsometry  Data
10/19/2023
3:53 PM
Number of Zones
2
45.000	14.390	14.561	160.347	161.089
46.000	13.095	13.279	157.597	158.519
47.000	11.827	12.023	154.189	155.234
48.000	10.602	10.799	149.964	151.232
49.000	9.405	9.592	144.449	146.118
50.000	8.349	8.509	137.778	139.781
51.000	7.384	7.520	129.093	131.664
52.000	6.639	6.730	118.203	121.221
53.000	6.172	6.189	105.519	108.520
54.000	6.046	5.970	91.102	94.511
55.000	6.296	6.156	77.413	80.208
56.000	6.863	6.645	64.902	67.252
57.000	7.658	7.412	54.908	56.800
58.000	8.643	8.381	46.941	48.178
59.000	9.766	9.462	40.623	41.682
60.000	10.901	10.634	35.729	36.359
61.000	12.142	11.854	31.673	32.234
62.000	13.378	13.114	28.451	28.859
63.000	14.647	14.403	25.702	25.984
64.000	15.923	15.659	23.314	23.660
65.000	17.167	16.975	21.335	21.536
66.000	18.428	18.260	19.563	19.741
67.000	19.706	19.492	18.032	18.184
68.000	20.935	20.779	16.702	16.744
69.000	22.182	22.015	15.383	15.489
70.000	23.367	23.242	14.235	14.337
71.000	24.591	24.475	13.197	13.278
72.000	25.766	25.644	12.197	12.258
73.000	26.921	26.864	11.286	11.341
74.000	28.110	28.018	10.434	10.506
75.000	29.216	29.162	9.634	9.632
