Ellpsometry  Data
2/15/2024
4:17 PM
Number of Zones
2
80.000	19.567	19.603	37.787	38.154
79.000	16.891	16.956	42.923	44.113
78.000	14.371	14.394	50.168	50.834
77.000	12.427	12.392	58.871	60.074
76.000	11.067	11.011	69.223	70.042
75.000	10.221	10.185	81.674	83.689
74.000	9.956	10.035	93.886	96.276
73.000	10.327	10.432	105.904	107.525
72.000	10.942	11.185	115.797	117.284
71.000	11.743	12.047	123.531	124.886
70.000	12.777	13.147	130.140	131.405
69.000	13.929	14.177	136.029	136.603
68.000	14.978	15.392	140.252	141.108
67.000	16.159	16.473	144.054	144.658
66.000	17.169	17.506	147.167	147.764
65.000	18.264	18.679	150.100	150.628
64.000	19.388	19.728	152.596	153.016
63.000	20.425	20.790	154.644	155.101
62.000	21.429	21.806	156.594	156.726
61.000	22.395	22.748	158.314	158.561
60.000	23.317	23.708	159.606	159.988
