Ellpsometry  Data
6/1/2023
12:43 PM
Number of Zones
1
27.800000	13.219000	131.860037
27.800000	13.219567	131.885660
27.800000	13.224055	131.917891
27.800000	13.218377	131.855094
27.800000	13.211076	131.834929
27.950000	13.203038	131.800890
28.100000	13.216585	131.849142
28.250000	13.211576	131.851868
28.300000	13.216480	131.883316
28.400000	13.221062	131.902481
28.400000	13.226197	131.886304
28.400000	13.214879	131.859263
28.400000	13.212479	131.829830
28.400000	13.204813	131.811134
28.400000	13.199917	131.781987
28.400000	13.208409	131.833346
28.400000	13.216720	131.857811
28.400000	13.224016	131.906991
28.400000	13.225607	131.914221
28.300000	13.213588	131.833723
28.300000	13.201051	131.781055
28.300000	13.211264	131.807537
28.300000	13.210669	131.838535
28.350000	13.202532	131.797956
28.450000	13.224109	131.893061
28.750000	13.225934	131.927503
28.900000	13.218038	131.854174
29.050000	13.206720	131.837249
29.100000	13.212360	131.848595
29.150000	13.203492	131.780456
29.200000	13.214689	131.856716
29.200000	13.207036	131.846455
29.200000	13.219262	131.858463
29.200000	13.225492	131.908543
29.100000	13.231522	131.926080
29.100000	13.227564	131.869929
29.100000	13.214007	131.869618
29.100000	13.204070	131.787799
29.100000	13.202589	131.803959
29.100000	13.203532	131.799043
29.100000	13.211745	131.857757
29.000000	13.225974	131.898144
29.000000	13.231877	131.914451
29.050000	13.224867	131.904006
29.150000	13.205523	131.808017
29.400000	13.208963	131.828468
29.650000	13.203100	131.804543
29.750000	13.204416	131.815641
29.800000	13.222965	131.908194
29.900000	13.221459	131.886419
29.900000	13.218998	131.903303
29.900000	13.216784	131.874083
29.900000	13.211668	131.838196
29.900000	13.211454	131.840233
29.800000	13.205290	131.825072
29.800000	13.206317	131.821317
29.800000	13.212115	131.853401
29.800000	13.219102	131.897639
29.800000	13.217864	131.854234
29.800000	13.213852	131.858126
29.700000	13.215788	131.862890
29.750000	13.216110	131.864463
29.850000	13.206276	131.827526
30.000000	13.222509	131.907352
30.100000	13.216540	131.864916
30.200000	13.218619	131.891982
30.200000	13.225617	131.913295
30.200000	13.229356	131.924816
30.200000	13.209009	131.827561
30.200000	13.216210	131.837312
30.200000	13.208442	131.824457
30.200000	13.215928	131.852999
30.200000	13.207820	131.835940
30.100000	13.219195	131.875017
30.100000	13.217980	131.878233
30.100000	13.216875	131.877303
30.100000	13.206523	131.817701
30.100000	13.210534	131.824231
30.050000	13.202048	131.815067
30.000000	13.206850	131.820316
30.100000	13.199227	131.809606
30.450000	13.208360	131.841272
31.250000	13.225390	131.909527
32.450000	13.227489	131.890484
33.800000	13.222080	131.855727
35.050000	13.228333	131.895022
35.850000	13.205551	131.793245
36.300000	13.223158	131.860329
36.600000	13.215847	131.862809
36.900000	13.243136	131.966201
37.450000	13.230458	131.926079
38.150000	13.241709	131.953902
39.050000	13.226899	131.876624
40.150000	13.231935	131.852737
41.050000	13.220196	131.837360
41.850000	13.237167	131.869675
42.400000	13.231905	131.886343
42.800000	13.244177	131.908637
43.150000	13.248495	131.958313
43.750000	13.239053	131.884311
44.500000	13.236259	131.881908
45.350000	13.230097	131.865141
46.250000	13.222775	131.799811
47.100000	13.242188	131.874388
47.850000	13.234228	131.831170
48.450000	13.247814	131.885348
49.000000	13.259284	131.952385
49.550000	13.247227	131.887306
50.150000	13.252210	131.885313
50.800000	13.248737	131.857288
51.550000	13.243664	131.777193
52.300000	13.262105	131.905634
53.100000	13.248676	131.858647
53.800000	13.254286	131.860263
54.450000	13.270320	131.928702
55.050000	13.267985	131.931026
55.650000	13.259198	131.856342
56.300000	13.267182	131.846668
57.000000	13.252022	131.766990
57.700000	13.242052	131.769798
58.400000	13.272363	131.884229
59.150000	13.270232	131.871703
59.850000	13.286438	131.914368
60.550000	13.280311	131.874978
61.150000	13.273152	131.840038
61.800000	13.280818	131.808482
62.450000	13.269040	131.757799
63.100000	13.274820	131.799466
63.800000	13.279564	131.805284
64.500000	13.282565	131.841750
65.200000	13.298637	131.893697
65.900000	13.302690	131.899013
66.600000	13.291665	131.856801
67.250000	13.296878	131.860435
67.850000	13.295213	131.779609
68.550000	13.292718	131.803776
69.200000	13.303141	131.874067
69.900000	13.305276	131.789102
70.600000	13.310660	131.876472
71.300000	13.319635	131.909110
72.000000	13.304750	131.838949
72.700000	13.300874	131.803360
73.350000	13.303963	131.785271
73.950000	13.298915	131.741603
74.650000	13.324204	131.859228
75.250000	13.309616	131.814326
75.950000	13.342782	131.943477
76.700000	13.331976	131.865664
77.400000	13.329493	131.844515
78.100000	13.325954	131.774784
78.750000	13.336100	131.830006
79.450000	13.326722	131.795756
80.050000	13.334202	131.817918
80.750000	13.332286	131.785380
81.400000	13.351901	131.833997
82.050000	13.358354	131.882267
82.750000	13.352441	131.860783
83.450000	13.346703	131.796001
84.150000	13.353214	131.809940
84.850000	13.342788	131.737942
85.500000	13.361123	131.798787
86.150000	13.358758	131.773006
86.850000	13.369583	131.865895
87.450000	13.385051	131.856301
88.150000	13.370870	131.819991
88.800000	13.381645	131.812147
89.500000	13.356608	131.682522
90.200000	13.346080	131.699353
90.900000	13.382511	131.800471
91.600000	13.373287	131.766541
92.300000	13.381428	131.780393
92.950000	13.382576	131.777970
93.600000	13.382280	131.762710
94.250000	13.371590	131.738190
94.950000	13.372463	131.712757
95.600000	13.375077	131.683799
96.300000	13.386994	131.708010
97.000000	13.385304	131.700883
97.700000	13.396567	131.790896
98.400000	13.396096	131.754591
99.050000	13.413005	131.793912
99.750000	13.411988	131.760063
100.350000	13.410050	131.718309
101.000000	13.395228	131.679289
